year,state_name,district_name,district_code,block_name,block_code,village_name,village_code,N,N_low_pct,N_medium_pct,N_high_pct,N_samples,P,P_low_pct,P_medium_pct,P_high_pct,P_samples,K,K_low_pct,K_medium_pct,K_high_pct,K_samples,ph,ph_acidic_pct,ph_neutral_pct,ph_alkaline_pct,ph_samples,organic_carbon_pct,zinc_deficient_pct,iron_deficient_pct,boron_deficient_pct,copper_deficient_pct,manganese_deficient_pct,sulphur_deficient_pct,deficient_micronutrients,saline_pct,total_samples
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Tekrahatu,378097,35.214285714285715,7.1,92.9,0.0,14,54.714285714285715,0.0,85.7,14.3,14,33.642857142857146,0.0,92.9,7.1,14,6.8,0.0,100.0,0.0,14,0.6035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,168
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Kundubera,378100,30.926553672316384,24.3,75.7,0.0,177,57.46892655367232,2.8,68.9,28.2,177,29.54237288135593,20.3,78.0,1.7,177,6.706779661016949,6.2,93.8,0.0,177,0.6059322033898306,35.0,0.0,2.3,0.0,0.0,11.3,,0.0,2124
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Nimdih,378101,26.285714285714285,42.9,57.1,0.0,42,64.61904761904762,0.0,47.6,52.4,42,30.88095238095238,11.9,85.7,2.4,42,5.692857142857142,73.8,26.2,0.0,42,0.6952380952380952,0.0,0.0,7.1,0.0,0.0,0.0,,0.0,504
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Khunta,378102,20.53174603174603,65.9,34.1,0.0,126,57.15079365079365,0.8,74.6,24.6,126,34.404761904761905,2.4,85.7,11.9,126,6.1690476190476184,42.1,57.9,0.0,126,0.5750000000000001,3.2,0.0,4.8,0.0,0.8,0.0,,0.0,1512
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Kamarhatu,378104,35.5,6.0,94.0,0.0,50,57.66,2.0,70.0,28.0,50,31.52,10.0,86.0,4.0,50,6.08,48.0,52.0,0.0,50,0.618,18.0,0.0,0.0,0.0,0.0,2.0,,0.0,600
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Matkamhatu,378105,34.22222222222222,11.1,88.9,0.0,9,65.44444444444444,0.0,44.4,55.6,9,27.333333333333332,33.3,66.7,0.0,9,6.8,0.0,100.0,0.0,9,0.6,22.2,0.0,0.0,0.0,0.0,33.3,,0.0,108
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Dumbisai,378106,26.814814814814813,40.7,59.3,0.0,27,58.7037037037037,0.0,70.4,29.6,27,32.2962962962963,22.2,63.0,14.8,27,5.9111111111111105,59.3,40.7,0.0,27,0.4981481481481481,14.8,0.0,11.1,0.0,0.0,0.0,,0.0,323
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Lupunggutu,378107,30.874172185430464,24.5,75.5,0.0,151,56.99337748344371,0.7,75.5,23.8,151,33.443708609271525,9.3,78.8,11.9,151,5.87615894039735,61.6,38.4,0.0,151,0.6175496688741722,0.7,0.0,13.2,0.0,0.0,0.0,,0.7,1811
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Parampancho,378110,35.842592592592595,4.6,95.4,0.0,108,61.74074074074074,1.9,54.6,43.5,108,30.962962962962962,7.4,92.6,0.0,108,6.425,25.0,75.0,0.0,108,0.6638888888888889,35.2,0.0,0.0,0.0,0.0,11.1,,0.0,1296
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Narsanda,378111,35.39449541284404,6.4,93.6,0.0,109,54.11009174311926,4.6,78.0,17.4,109,30.71559633027523,9.2,90.8,0.0,109,6.786238532110091,0.9,99.1,0.0,109,0.6495412844036696,31.2,0.0,0.0,0.0,0.0,13.8,,0.0,1308
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Tonto,378112,12.862068965517242,96.6,3.4,0.0,29,62.6551724137931,0.0,55.2,44.8,29,43.10344827586207,0.0,51.7,48.3,29,6.748275862068966,3.4,96.6,0.0,29,0.5637931034482759,17.2,0.0,0.0,0.0,0.0,0.0,,0.0,348
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Barbil,378113,33.18055555555556,15.3,84.7,0.0,72,56.5,5.6,66.7,27.8,72,31.40277777777778,11.1,84.7,4.2,72,6.716666666666666,5.6,94.4,0.0,72,0.6541666666666667,27.8,1.4,0.0,0.0,1.4,15.3,,0.0,864
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Baihatu,378114,25.043478260869566,47.8,52.2,0.0,69,56.65217391304348,0.0,78.3,21.7,69,33.594202898550726,2.9,88.4,8.7,69,6.473913043478261,21.7,78.3,0.0,69,0.5731884057971014,18.8,0.0,7.2,0.0,0.0,0.0,,0.0,828
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Karlajori,378115,24.248322147651006,51.0,49.0,0.0,149,57.630872483221474,0.0,74.5,25.5,149,31.926174496644297,6.0,90.6,3.4,149,6.034899328859061,51.0,49.0,0.0,149,0.6308724832214765,5.4,0.0,6.0,0.0,0.0,0.0,,0.0,1788
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Bardour,378116,28.666666666666668,33.3,66.7,0.0,6,64.0,0.0,50.0,50.0,6,37.333333333333336,16.7,50.0,33.3,6,5.8,66.7,33.3,0.0,6,0.6166666666666667,16.7,0.0,16.7,0.0,0.0,16.7,,0.0,72
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Guira,378118,29.105263157894736,31.6,68.4,0.0,133,58.81954887218045,0.0,69.9,30.1,133,31.225563909774436,6.8,92.5,0.8,133,5.999248120300751,53.4,46.6,0.0,133,0.631578947368421,6.8,0.0,3.8,0.0,0.0,0.0,,0.0,1596
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Pata Guira,378119,23.11111111111111,55.6,44.4,0.0,72,64.65277777777777,1.4,44.4,54.2,72,33.19444444444444,9.7,79.2,11.1,72,6.216666666666667,38.9,61.1,0.0,72,0.5340277777777778,2.8,4.2,5.6,0.0,0.0,1.4,,1.4,864
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Barandaya,378120,37.0,0.0,100.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2024-25,Jharkhand,West Singhbhum,343,Chaibasa,3262,Simbiya,378121,16.166666666666668,83.3,16.7,0.0,30,63.833333333333336,3.3,43.3,53.3,30,31.066666666666666,6.7,93.3,0.0,30,5.933333333333334,60.0,36.7,3.3,30,0.7016666666666667,0.0,0.0,10.0,0.0,0.0,0.0,,0.0,360
2023-24,Jharkhand,West Singhbhum,343,Chaibasa,3262,Ganjra,378122,12.0,100.0,0.0,0.0,16,51.0,0.0,100.0,0.0,16,42.0625,0.0,56.2,43.8,16,5.76875,68.8,31.2,0.0,16,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,192
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Tuibana,378123,33.0,16.0,84.0,0.0,100,58.7,2.0,66.0,32.0,100,31.44,4.0,96.0,0.0,100,6.41,26.0,74.0,0.0,100,0.661,21.0,0.0,6.0,0.0,0.0,9.0,,0.0,1200
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Iligara,378125,22.5,58.0,42.0,0.0,100,52.25,1.0,93.0,6.0,100,30.87,13.0,84.0,3.0,100,6.05,50.0,50.0,0.0,100,0.589,10.0,0.0,18.0,0.0,0.0,0.0,,0.0,1200
2023-24,Jharkhand,West Singhbhum,343,Tantnagar,3274,Kulaburu,378126,36.734042553191486,1.1,98.9,0.0,94,60.07446808510638,1.1,62.8,36.2,94,31.851063829787233,1.1,98.9,0.0,94,5.523404255319149,85.1,14.9,0.0,94,0.528191489361702,79.8,0.0,93.6,0.0,0.0,0.0,"Zinc,Boron",0.0,1128
2023-24,Jharkhand,West Singhbhum,343,Tantnagar,3274,Roladih,378128,37.0,0.0,100.0,0.0,49,64.79591836734694,0.0,46.9,53.1,49,31.714285714285715,2.0,98.0,0.0,49,5.544897959183674,83.7,16.3,0.0,49,0.5489795918367346,77.6,0.0,91.8,0.0,0.0,0.0,"Zinc,Boron",0.0,588
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Kokcho,378129,30.449781659388645,26.2,73.8,0.0,229,61.13100436681223,1.7,57.2,41.0,229,31.38427947598253,6.6,92.1,1.3,229,6.15589519650655,43.2,56.3,0.4,229,0.62882096069869,10.9,0.0,1.3,0.0,0.0,1.3,,0.0,2748
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Chirchi,378130,30.75,25.0,75.0,0.0,12,59.666666666666664,0.0,66.7,33.3,12,29.666666666666668,16.7,83.3,0.0,12,5.925,58.3,41.7,0.0,12,0.7291666666666666,0.0,0.0,16.7,0.0,0.0,0.0,,0.0,144
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Gitiladar,378131,32.45454545454545,18.2,81.8,0.0,22,72.27272727272727,0.0,18.2,81.8,22,30.727272727272727,9.1,90.9,0.0,22,6.595454545454545,13.6,86.4,0.0,22,0.8181818181818182,22.7,0.0,0.0,0.0,0.0,0.0,,0.0,264
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Tantnagar,378135,32.0,20.0,80.0,0.0,170,53.082352941176474,1.2,89.4,9.4,170,31.67058823529412,2.4,97.6,0.0,170,6.235294117647059,37.6,62.4,0.0,170,0.665,14.7,0.0,2.4,0.0,0.0,1.2,,0.0,2040
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Loahatu,378137,32.04132231404959,19.8,80.2,0.0,121,56.71900826446281,1.7,74.4,24.0,121,31.03305785123967,8.3,90.9,0.8,121,6.403305785123966,26.4,73.6,0.0,121,0.6665289256198348,20.7,0.0,0.0,0.0,0.0,6.6,,0.0,1452
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Kumbram,378138,32.23809523809524,19.0,81.0,0.0,21,57.19047619047619,0.0,76.2,23.8,21,33.523809523809526,4.8,85.7,9.5,21,6.35,30.0,70.0,0.0,20,0.8142857142857144,14.3,0.0,4.8,0.0,0.0,0.0,,0.0,251
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Serengbil,378140,28.93548387096774,32.3,67.7,0.0,31,56.03225806451613,0.0,80.6,19.4,31,32.58064516129032,6.5,87.1,6.5,31,6.3,33.3,66.7,0.0,30,0.7661290322580645,9.7,0.0,3.2,0.0,0.0,0.0,,0.0,370
2023-24,Jharkhand,West Singhbhum,343,Tantnagar,3274,Hindudih,378145,37.0,0.0,100.0,0.0,5,61.4,0.0,60.0,40.0,5,32.0,0.0,100.0,0.0,5,5.6,80.0,20.0,0.0,5,0.6,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,60
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Chereapahari,378149,32.61068702290076,17.6,82.4,0.0,131,55.81679389312977,6.9,66.4,26.7,131,30.82442748091603,8.4,91.6,0.0,131,6.45648854961832,22.9,77.1,0.0,131,0.6503816793893129,27.5,0.0,0.8,0.0,0.0,0.0,,0.0,1572
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Kathbari,378150,30.452380952380953,26.2,73.8,0.0,42,63.38095238095238,0.0,52.4,47.6,42,30.976190476190474,19.0,73.8,7.1,42,6.442857142857143,23.8,76.2,0.0,42,0.8142857142857144,0.0,0.0,7.1,0.0,0.0,0.0,,0.0,504
2023-24,Jharkhand,West Singhbhum,343,Tantnagar,3274,Khajuria,378153,37.0,0.0,100.0,0.0,6,55.333333333333336,0.0,83.3,16.7,6,32.0,0.0,100.0,0.0,6,5.55,83.3,16.7,0.0,6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Chhota Pokharia,378154,31.29824561403509,22.8,77.2,0.0,57,65.59649122807018,0.0,43.9,56.1,57,31.49122807017544,12.3,82.5,5.3,57,6.43157894736842,24.6,75.4,0.0,57,0.8052631578947368,14.0,1.8,3.5,0.0,0.0,0.0,,0.0,684
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Chiru Basa,378157,31.0,24.0,76.0,0.0,25,72.84,0.0,16.0,84.0,25,33.64,8.0,80.0,12.0,25,6.44,24.0,76.0,0.0,25,0.816,8.0,0.0,4.0,0.0,0.0,0.0,,0.0,300
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Kasea,378162,28.964285714285715,32.1,67.9,0.0,28,57.5,0.0,75.0,25.0,28,32.964285714285715,10.7,78.6,10.7,28,6.317857142857142,32.1,67.9,0.0,28,0.7821428571428571,3.6,0.0,7.1,0.0,0.0,0.0,,0.0,336
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Gumda Pokhar,378163,33.59090909090909,13.6,86.4,0.0,22,69.9090909090909,0.0,27.3,72.7,22,28.818181818181817,22.7,77.3,0.0,22,6.254545454545454,36.4,63.6,0.0,22,0.8045454545454546,13.6,0.0,0.0,0.0,0.0,0.0,,0.0,264
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Ulidih,378166,26.130434782608695,43.5,56.5,0.0,23,62.30434782608695,0.0,56.5,43.5,23,30.17391304347826,13.0,87.0,0.0,23,6.322727272727272,31.8,68.2,0.0,22,0.7227272727272727,17.4,0.0,4.3,0.0,0.0,0.0,,0.0,274
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Chitimiti,378168,37.0,0.0,100.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2023-24,Jharkhand,West Singhbhum,343,Tantnagar,3274,Baduri,378173,37.0,0.0,100.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,7.8,0.0,0.0,100.0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Bara Bardadih,378175,32.258620689655174,19.0,81.0,0.0,58,63.55172413793103,0.0,51.7,48.3,58,30.70689655172414,12.1,86.2,1.7,58,6.412068965517241,25.9,74.1,0.0,58,0.8120689655172413,12.1,0.0,3.4,0.0,0.0,0.0,,0.0,696
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Dara,378179,30.055555555555557,27.8,72.2,0.0,18,72.66666666666667,0.0,16.7,83.3,18,29.666666666666668,16.7,83.3,0.0,18,6.466666666666667,22.2,77.8,0.0,18,0.8,11.1,0.0,5.6,0.0,0.0,0.0,,0.0,216
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Poradiha,378182,32.0,20.0,80.0,0.0,10,69.2,0.0,30.0,70.0,10,31.5,20.0,70.0,10.0,10,6.5,20.0,80.0,0.0,10,0.755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,120
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Ganjia,378184,31.736842105263158,21.1,78.9,0.0,19,70.15789473684211,0.0,26.3,73.7,19,31.736842105263158,10.5,84.2,5.3,19,6.247368421052631,36.8,63.2,0.0,19,0.7894736842105263,5.3,0.0,5.3,0.0,0.0,0.0,,0.0,228
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Angardiha,378186,32.23809523809524,19.0,81.0,0.0,42,60.904761904761905,0.0,61.9,38.1,42,29.0,21.4,78.6,0.0,42,6.3125,32.5,67.5,0.0,40,0.8011904761904761,9.3,0.0,4.7,0.0,0.0,0.0,,0.0,507
2024-25,Jharkhand,West Singhbhum,343,Tantnagar,3274,Jora Pokhar,378195,37.0,0.0,100.0,0.0,1,77.0,0.0,0.0,100.0,1,32.0,0.0,100.0,0.0,1,5.3,100.0,0.0,0.0,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Thai,378200,31.102564102564102,23.6,76.4,0.0,195,58.33846153846154,2.6,66.2,31.3,195,31.138461538461538,6.2,93.8,0.0,195,6.384615384615385,27.7,72.3,0.0,195,0.6835897435897437,17.4,0.0,4.1,0.0,0.5,6.2,,0.0,2340
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Jaldhar,378202,30.38235294117647,26.5,73.5,0.0,68,58.19117647058823,1.5,69.1,29.4,68,31.58823529411765,2.9,97.1,0.0,68,6.358823529411764,29.4,70.6,0.0,68,0.6801470588235294,0.0,0.0,11.8,0.0,0.0,0.0,,0.0,816
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Dokatta,378203,18.25,75.0,25.0,0.0,52,47.23076923076923,15.4,80.8,3.8,52,30.173076923076923,28.8,61.5,9.6,52,5.790384615384616,67.3,32.7,0.0,52,0.5278846153846154,0.0,0.0,15.4,0.0,0.0,0.0,,0.0,624
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Ipilsingi,378205,17.147058823529413,79.4,20.6,0.0,34,51.61764705882353,2.9,91.2,5.9,34,32.529411764705884,5.9,88.2,5.9,34,6.0058823529411764,52.9,47.1,0.0,34,0.5279411764705882,14.7,0.0,11.8,0.0,0.0,0.0,,0.0,408
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Ukumadkam,378207,27.0,40.0,60.0,0.0,5,32.4,60.0,40.0,0.0,5,23.6,60.0,40.0,0.0,5,6.5,20.0,80.0,0.0,5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Panga,378215,13.470588235294118,94.1,5.9,0.0,17,52.529411764705884,0.0,94.1,5.9,17,30.352941176470587,11.8,88.2,0.0,17,6.711764705882352,5.9,94.1,0.0,17,0.6029411764705882,0.0,0.0,5.9,0.0,0.0,11.8,,0.0,204
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Bara Torlo,378218,12.0,100.0,0.0,0.0,2,64.0,0.0,50.0,50.0,2,18.0,100.0,0.0,0.0,2,6.8,0.0,100.0,0.0,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Chhotatorlo,378220,13.5625,93.8,6.2,0.0,16,57.5,0.0,75.0,25.0,16,32.5625,6.2,87.5,6.2,16,6.8,0.0,100.0,0.0,16,0.428125,12.5,0.0,0.0,0.0,0.0,25.0,,0.0,192
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Kheriaghar,378221,27.0,40.0,60.0,0.0,15,48.93333333333333,6.7,93.3,0.0,15,29.2,20.0,80.0,0.0,15,6.0,53.3,46.7,0.0,15,0.69,0.0,0.0,13.3,0.0,0.0,0.0,,0.0,180
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Bararunju,378222,29.22972972972973,31.1,68.9,0.0,74,46.891891891891895,18.9,74.3,6.8,74,29.72972972972973,16.2,83.8,0.0,74,6.09054054054054,47.3,52.7,0.0,74,0.7385135135135135,0.0,0.0,13.5,0.0,0.0,1.4,,0.0,888
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Meramhonar,378227,12.0,100.0,0.0,0.0,15,54.46666666666667,0.0,86.7,13.3,15,26.4,40.0,60.0,0.0,15,5.9,60.0,40.0,0.0,15,0.3666666666666666,40.0,0.0,20.0,0.0,0.0,13.3,,0.0,180
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Sanrunju,378231,12.0,100.0,0.0,0.0,2,77.0,0.0,0.0,100.0,2,25.0,50.0,50.0,0.0,2,6.8,0.0,100.0,0.0,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Bharbharia,378232,32.08196721311475,19.7,80.3,0.0,244,53.92622950819672,3.3,81.6,15.2,244,30.008196721311474,15.6,83.6,0.8,244,6.480327868852458,21.3,78.7,0.0,244,0.6772540983606558,7.0,0.0,6.6,0.0,0.0,0.0,,0.0,2928
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Roladih,378233,31.505494505494507,22.0,78.0,0.0,91,60.83516483516483,3.3,54.9,41.8,91,31.23076923076923,5.5,94.5,0.0,91,6.437362637362637,24.2,75.8,0.0,91,0.639010989010989,26.4,0.0,4.4,0.0,0.0,5.5,,0.0,1092
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Parsi,378235,28.379310344827587,34.5,65.5,0.0,29,53.0,13.8,62.1,24.1,29,31.96551724137931,17.2,72.4,10.3,29,6.69655172413793,6.9,93.1,0.0,29,0.7310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,348
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Mouda,378240,21.375,62.5,37.5,0.0,24,54.25,0.0,87.5,12.5,24,30.25,12.5,87.5,0.0,24,5.6125,79.2,20.8,0.0,24,0.5499999999999999,12.5,0.0,4.2,0.0,0.0,0.0,,0.0,288
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Barbil,378244,34.82608695652174,8.7,91.3,0.0,69,60.42028985507246,0.0,63.8,36.2,69,31.318840579710145,7.2,91.3,1.4,69,6.57536231884058,15.9,82.6,1.4,69,0.6586956521739131,23.2,0.0,4.3,0.0,0.0,8.7,,0.0,828
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Bhagabila,378245,37.0,0.0,100.0,0.0,2,51.0,0.0,100.0,0.0,2,25.0,50.0,50.0,0.0,2,6.05,50.0,50.0,0.0,2,0.6,100.0,0.0,0.0,0.0,0.0,0.0,Zinc,0.0,24
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Nilchakarapada,378249,21.09090909090909,63.6,36.4,0.0,11,28.454545454545453,72.7,27.3,0.0,11,23.90909090909091,72.7,18.2,9.1,11,6.527272727272727,18.2,81.8,0.0,11,0.6818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,132
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Baralagra,378255,22.9375,56.2,43.8,0.0,16,54.25,0.0,87.5,12.5,16,30.25,12.5,87.5,0.0,16,5.3,100.0,0.0,0.0,16,0.553125,12.5,0.0,0.0,0.0,0.0,0.0,,0.0,192
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Barkundia,378258,14.777777777777779,88.9,11.1,0.0,18,52.44444444444444,0.0,94.4,5.6,18,30.444444444444443,11.1,88.9,0.0,18,6.133333333333334,44.4,55.6,0.0,18,0.4222222222222222,5.6,5.6,5.6,0.0,0.0,0.0,,0.0,215
2023-24,Jharkhand,West Singhbhum,343,Manjhari,3269,Tunga,378259,15.125,87.5,12.5,0.0,16,54.25,0.0,87.5,12.5,16,33.4375,0.0,93.8,6.2,16,6.8,0.0,100.0,0.0,16,0.696875,0.0,0.0,12.5,0.0,0.0,25.0,,0.0,192
2024-25,Jharkhand,West Singhbhum,343,Manjhari,3269,Baida,378261,37.0,0.0,100.0,0.0,1,51.0,0.0,100.0,0.0,1,32.0,0.0,100.0,0.0,1,6.8,0.0,100.0,0.0,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
2023-24,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Nawagaon,378263,32.833333333333336,16.7,83.3,0.0,12,57.5,0.0,75.0,25.0,12,37.75,0.0,75.0,25.0,12,6.675,8.3,91.7,0.0,12,0.8249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,144
2023-24,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Chandipi,378264,12.0,100.0,0.0,0.0,2,77.0,0.0,0.0,100.0,2,32.0,0.0,100.0,0.0,2,6.8,0.0,100.0,0.0,2,0.475,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Gura,378265,24.037037037037038,51.9,48.1,0.0,54,61.111111111111114,0.0,61.1,38.9,54,31.22222222222222,5.6,94.4,0.0,54,6.120754716981132,45.3,54.7,0.0,53,0.6555555555555556,5.6,0.0,9.3,0.0,0.0,0.0,,0.0,647
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Choya,378266,23.39240506329114,54.4,45.6,0.0,79,52.58227848101266,1.3,91.1,7.6,79,30.632911392405063,13.9,83.5,2.5,79,5.723076923076923,71.8,28.2,0.0,78,0.6645569620253164,3.8,0.0,17.7,0.0,0.0,0.0,,0.0,947
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Chereyapahari,378267,34.22222222222222,11.1,88.9,0.0,9,51.0,0.0,100.0,0.0,9,32.0,0.0,100.0,0.0,9,6.133333333333334,44.4,55.6,0.0,9,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,108
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Beteya,378268,32.09803921568628,19.6,80.4,0.0,102,57.11764705882353,0.0,76.5,23.5,102,30.901960784313726,7.8,92.2,0.0,102,6.020588235294117,52.0,48.0,0.0,102,0.6622549019607843,12.7,0.0,2.0,0.0,0.0,0.0,,0.0,1224
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Paharbhanga,378270,29.5,30.0,70.0,0.0,20,56.2,0.0,80.0,20.0,20,32.0,0.0,100.0,0.0,20,5.6,80.0,20.0,0.0,20,0.65,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,240
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Hatnabera,378271,28.666666666666668,33.3,66.7,0.0,9,59.666666666666664,0.0,66.7,33.3,9,30.444444444444443,11.1,88.9,0.0,9,5.633333333333334,77.8,22.2,0.0,9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,108
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Kuldiha,378272,30.42105263157895,26.3,73.7,0.0,19,55.10526315789474,0.0,84.2,15.8,19,32.94736842105263,10.5,78.9,10.5,19,6.168421052631579,42.1,57.9,0.0,19,0.7736842105263158,0.0,0.0,5.3,0.0,0.0,0.0,,0.0,228
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Ichapur,378274,37.0,0.0,100.0,0.0,2,77.0,0.0,0.0,100.0,2,18.0,100.0,0.0,0.0,2,6.8,0.0,100.0,0.0,2,0.9,0.0,0.0,50.0,0.0,0.0,0.0,Boron,0.0,24
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Asura,378276,32.90747330960854,16.4,83.6,0.0,281,62.16014234875445,0.7,55.5,43.8,281,31.608540925266905,7.5,89.7,2.8,281,6.258928571428571,36.1,63.9,0.0,280,0.6738434163701067,22.1,0.0,1.8,0.0,0.0,9.3,,0.0,3371
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Hathimanda,378277,32.212765957446805,19.1,80.9,0.0,141,58.00709219858156,0.0,73.0,27.0,141,31.50354609929078,3.5,96.5,0.0,141,6.32127659574468,31.9,68.1,0.0,141,0.6560283687943262,10.6,0.0,0.0,0.0,0.0,0.0,,0.0,1692
2024-25,Jharkhand,West Singhbhum,343,Jhinkpani,3266,Sonaposi,378278,34.41379310344828,10.3,89.7,0.0,29,51.724137931034484,3.4,89.7,6.9,29,32.0,0.0,100.0,0.0,29,6.644827586206896,10.3,89.7,0.0,29,0.632758620689655,24.1,0.0,0.0,0.0,0.0,0.0,,0.0,348
